study,participant_id,study_participant_id,session_id,n_calibration_epochs,calibration_auc_reproduced,calibration_auc_ea_session,calibration_auc_rbf,calibration_auc_gbm,calibration_auc_ea_cohort
StudyQ,Q_03,StudyQ:Q_03,SE001,4318,0.7760520184155859,0.7799962102071754,0.6325697602605133,0.591804222109932,0.7808229464937398
StudyQ,Q_03,StudyQ:Q_03,SE002,4320,0.8460318462401796,0.8630141694725028,0.6330765993265994,0.6302391975308643,0.8591070426487093
StudyQ,Q_03,StudyQ:Q_03,SE003,4250,0.8209738968701898,0.8291154554783339,0.682711705303419,0.704735674471757,0.8274005608936983
StudyQ,Q_04,StudyQ:Q_04,SE001,4166,0.7310757271966426,0.680226151984249,0.6719057639854771,0.6455424396235617,0.6859913416785584
StudyQ,Q_04,StudyQ:Q_04,SE002,4313,0.7822176477964558,0.7494811502191638,0.7081119503820397,0.7047966658353798,0.756433666834333
StudyQ,Q_04,StudyQ:Q_04,SE003,4302,0.8153981155166748,0.814611969812005,0.669591459199746,0.7042526941425772,0.8127351354720275
StudyQ,Q_05,StudyQ:Q_05,SE001,4035,0.8845286876865823,0.8997178260336155,0.8209258577679631,0.78798102482313,0.9035652067231014
StudyQ,Q_05,StudyQ:Q_05,SE002,4069,0.8961331534548056,0.9003120784097005,0.841112266957073,0.8084139264990329,0.9047023064544967
StudyQ,Q_05,StudyQ:Q_05,SE003,4136,0.8672440493439398,0.8629222480844794,0.7986786879422679,0.7720958710750909,0.8644249075346414
StudyQ,Q_06,StudyQ:Q_06,SE001,4320,0.7970735129068462,0.7887850729517397,0.7607905443322109,0.7617817059483726,0.7902791806958475
StudyQ,Q_06,StudyQ:Q_06,SE002,4319,0.7921921921921922,0.7738886082344026,0.7675458168448823,0.7494113272150656,0.7780808846229408
StudyQ,Q_06,StudyQ:Q_06,SE003,4212,0.7971520192284809,0.7816002712929251,0.7803114811641798,0.7437181706765664,0.7850598510268676
StudyQ,Q_07,StudyQ:Q_07,SE001,4318,0.7797000449160632,0.744438829936556,0.7675291954410196,0.765530430632755,0.7497115546572343
StudyQ,Q_07,StudyQ:Q_07,SE002,4285,0.7860860839336272,0.7790208938107013,0.7357237573020822,0.7181227824965056,0.7800974805576462
StudyQ,Q_07,StudyQ:Q_07,SE003,4315,0.8241276864728191,0.7946530411574659,0.7488305941845764,0.7204825115887062,0.8088010956595028
StudyQ,Q_08,StudyQ:Q_08,SE001,4320,0.7675014029180696,0.7512422839506173,0.6602328843995512,0.6619262065095398,0.757462822671156
StudyQ,Q_08,StudyQ:Q_08,SE002,4320,0.6841673681257014,0.6957477553310887,0.5453605499438833,0.5640004208754209,0.6942227833894501
StudyQ,Q_08,StudyQ:Q_08,SE003,4215,0.6614170275104134,0.6451731755818604,0.6258361671334102,0.6160397006565788,0.6472352799284588
StudyQ,Q_09,StudyQ:Q_09,SE001,4306,0.841730929241418,0.8272394745700871,0.7709180062005415,0.7534201427973575,0.8291527079203344
StudyQ,Q_09,StudyQ:Q_09,SE002,4314,0.7978495756758276,0.7699425335806215,0.7613099252515034,0.7378653122014275,0.7714269656606529
StudyQ,Q_09,StudyQ:Q_09,SE003,4292,0.8129492776056326,0.8112111004762946,0.7323477035896766,0.7234012036592605,0.8147190515005978
StudyQ,Q_10,StudyQ:Q_10,SE001,4320,0.7783775252525253,0.7900498035914703,0.7312471941638607,0.7107779180695848,0.790905583613917
StudyQ,Q_10,StudyQ:Q_10,SE002,4312,0.7336566776616892,0.7203724543328399,0.7147119320540022,0.6883266966240513,0.7241064400860528
StudyQ,Q_10,StudyQ:Q_10,SE003,4158,0.735932012688862,0.7159820827444819,0.7599063498899126,0.7459581546561209,0.7155339997209906
StudyQ,Q_11,StudyQ:Q_11,SE001,4133,0.8467042433597617,0.8685985140834638,0.7015303537042668,0.6702863468749757,0.8704375891666861
StudyQ,Q_11,StudyQ:Q_11,SE002,4320,0.776800645342312,0.788273709315376,0.6406565656565657,0.6431888327721661,0.7844360269360269
StudyQ,Q_11,StudyQ:Q_11,SE003,4255,0.80999398673579,0.812521163187147,0.647422031899491,0.6406717049647378,0.8125868420438093
StudyQ,Q_12,StudyQ:Q_12,SE001,3923,0.7614487278614684,0.7545548423253956,0.7329079898498756,0.7297572653475657,0.7534158074174784
StudyQ,Q_12,StudyQ:Q_12,SE002,2952,0.7516449715908635,0.7240777655007401,0.7345914713254551,0.7410751370742841,0.7224580518212157
StudyQ,Q_12,StudyQ:Q_12,SE003,3914,0.7364146476515188,0.7131866359145627,0.7415567598676323,0.7123966149432555,0.7130087503978444
StudyQ,Q_13,StudyQ:Q_13,SE001,4313,0.8606599769514012,0.8620569469038984,0.7485882733226522,0.7411586137111054,0.8675169350985188
StudyQ,Q_13,StudyQ:Q_13,SE002,4318,0.8672042557969794,0.8628270450844986,0.8275075795856494,0.816963533771265,0.8646398293189603
StudyQ,Q_13,StudyQ:Q_13,SE003,4283,0.8740252086570747,0.8767314363340853,0.8123905700843761,0.7783804301139713,0.877502707654636
StudyQ,Q_14,StudyQ:Q_14,SE001,4320,0.7591884118967454,0.7437079124579125,0.6812913860830527,0.6593216891133558,0.7434918630751964
StudyQ,Q_14,StudyQ:Q_14,SE002,4320,0.7383445566778901,0.7275413860830527,0.662047558922559,0.6652693602693602,0.7250554152637486
StudyQ,Q_14,StudyQ:Q_14,SE003,4320,0.72810746352413,0.7313131313131314,0.5969619809203143,0.6168974466891133,0.7286595117845117
StudyQ,Q_15,StudyQ:Q_15,SE001,4320,0.7874305555555555,0.7760991863075195,0.7055548540965207,0.6860402637485972,0.7756649831649833
StudyQ,Q_15,StudyQ:Q_15,SE002,4320,0.8013243546576879,0.7891680695847362,0.726705948372615,0.6988369809203143,0.7875455948372614
StudyQ,Q_15,StudyQ:Q_15,SE003,4293,0.8235098280011075,0.8210033150426269,0.6754516479382139,0.7023517636452692,0.8165517877804831
StudyQ,Q_16,StudyQ:Q_16,SE001,4319,0.7403377676742163,0.7255970924195223,0.7004560635401758,0.6719142039235496,0.723074710224243
StudyQ,Q_16,StudyQ:Q_16,SE002,4320,0.7105527497194164,0.6886489898989899,0.6657554713804714,0.6366273849607182,0.6902539281705948
StudyQ,Q_16,StudyQ:Q_16,SE003,4320,0.7624929854096523,0.7311665263748596,0.691199494949495,0.6636293490460157,0.7376683501683501
StudyQ,Q_17,StudyQ:Q_17,SE001,4311,0.73283863182705,0.7240049113033279,0.6489355553550686,0.6300142095113506,0.722874352959751
StudyQ,Q_17,StudyQ:Q_17,SE002,4269,0.6511534585090896,0.636949867482922,0.582230938645885,0.5719885027436634,0.6374832379535802
StudyQ,Q_17,StudyQ:Q_17,SE003,4320,0.7917326038159371,0.7963397867564534,0.6318090628507295,0.6217382154882155,0.7934939674523008
StudyQ,Q_18,StudyQ:Q_18,SE001,4305,0.7331121957004519,0.721777421372371,0.6676794101992498,0.6640326863916354,0.7225179194897128
StudyQ,Q_18,StudyQ:Q_18,SE002,4320,0.7755022446689114,0.7619598765432098,0.6699361672278339,0.7274508978675646,0.7625568181818182
StudyQ,Q_18,StudyQ:Q_18,SE003,4316,0.8407903606336367,0.8408535557802495,0.7648768396809347,0.7490099427030671,0.8399386304909563
StudyQ,Q_19,StudyQ:Q_19,SE001,4320,0.8219163860830527,0.8246689113355781,0.7632302188552188,0.747371632996633,0.821121632996633
StudyQ,Q_19,StudyQ:Q_19,SE002,4320,0.8227069304152639,0.8236181257014591,0.7984806397306398,0.7983438552188552,0.8196583894500561
StudyQ,Q_19,StudyQ:Q_19,SE003,4320,0.8361104096520764,0.8303128507295173,0.8337640291806958,0.8167382154882155,0.829726430976431
StudyQ,Q_20,StudyQ:Q_20,SE001,4313,0.7269920238734303,0.7041675648791181,0.704814982324588,0.6984457754426603,0.7071115882791377
StudyQ,Q_20,StudyQ:Q_20,SE002,4304,0.7084938799863019,0.6919410699344398,0.6944152006524249,0.6487765268260306,0.6911375423211216
StudyQ,Q_20,StudyQ:Q_20,SE003,4320,0.7689197530864197,0.7461272446689112,0.7170973625140291,0.6922909652076319,0.7562226430976431
StudyQ,Q_21,StudyQ:Q_21,SE001,4314,0.658298617102571,0.6343276906986326,0.5982392444245676,0.5659124763618564,0.6319950417122996
StudyQ,Q_21,StudyQ:Q_21,SE002,4320,0.7486546015712681,0.7309925645342312,0.6932267115600449,0.6704840067340068,0.7351122334455668
StudyQ,Q_21,StudyQ:Q_21,SE003,4306,0.7657908795721585,0.7510954690032908,0.64760443565262,0.6610048321315932,0.7587695742967581
StudyQ,Q_22,StudyQ:Q_22,SE001,4319,0.7554482052145602,0.741145350958435,0.6656071959810278,0.6911607869551796,0.7413375992815245
StudyQ,Q_22,StudyQ:Q_22,SE002,4318,0.700249143787547,0.680093762281736,0.6394208635113132,0.6220200999382404,0.6837326652068947
StudyQ,Q_22,StudyQ:Q_22,SE003,4309,0.8012879491291748,0.7951260516023746,0.7273360344390986,0.7353028896204384,0.7942488956416532
StudyQ,Q_23,StudyQ:Q_23,SE001,4318,0.8138088821514793,0.8197265734658357,0.8106752849362754,0.7849580315535344,0.8160673179495818
StudyQ,Q_23,StudyQ:Q_23,SE002,4161,0.844895794665111,0.8308888703702301,0.6918976658914082,0.7140311669027797,0.8379275600572731
StudyQ,Q_23,StudyQ:Q_23,SE003,4306,0.7403692909838374,0.7169602128737962,0.7615820521484484,0.7421481669200878,0.7204102607422425
StudyQ,Q_24,StudyQ:Q_24,SE001,4280,0.7760057798910089,0.7292942295574363,0.7040505413674956,0.6581971656085118,0.7432992407854571
StudyQ,Q_24,StudyQ:Q_24,SE002,4294,0.6926729035530901,0.6912328558550676,0.6444092496028129,0.6387899330420509,0.6908223284233683
StudyQ,Q_24,StudyQ:Q_24,SE003,4259,0.7159687158247434,0.6943350513065129,0.6365497824417712,0.6407889685180445,0.6979038206482537
StudyQ,Q_25,StudyQ:Q_25,SE001,4313,0.7337282650198734,0.7111334666210163,0.6253390311704378,0.625695498229641,0.7155505584415768
StudyQ,Q_25,StudyQ:Q_25,SE002,4314,0.6680885741583769,0.6429670375990558,0.5621775417298936,0.5820912718484798,0.64344826617209
StudyQ,Q_25,StudyQ:Q_25,SE003,4320,0.6108193041526375,0.5813341750841751,0.6658634960718294,0.6240488215488216,0.5814414983164983
StudyQ,Q_26,StudyQ:Q_26,SE001,4298,0.8033824405183903,0.7977164449990074,0.7046174460482659,0.6591398916711567,0.7978405127187138
StudyQ,Q_26,StudyQ:Q_26,SE002,4234,0.8103616984099249,0.802407682450929,0.7066886539693634,0.6539256800046596,0.8038703477197275
StudyQ,Q_26,StudyQ:Q_26,SE003,4279,0.81489159503547,0.8059378735614988,0.7773299195422443,0.7245237291250807,0.809582124044858
StudyQ,Q_27,StudyQ:Q_27,SE001,4308,0.8035024766407743,0.800234295845998,0.7494673815152538,0.713403411009794,0.7954548013058651
StudyQ,Q_27,StudyQ:Q_27,SE002,4320,0.8658424523007856,0.8667992424242423,0.7848863636363637,0.7675582210998878,0.8676480078563413
StudyQ,Q_27,StudyQ:Q_27,SE003,4320,0.7837927890011223,0.784986672278339,0.7310290404040405,0.7333943602693602,0.787888608305275
StudyQ,Q_28,StudyQ:Q_28,SE001,4233,0.6662646759386702,0.6449009078290607,0.6927028487451626,0.6683401715451738,0.6459677853952108
StudyQ,Q_28,StudyQ:Q_28,SE002,4277,0.622314714395501,0.6059842994735369,0.642152968807234,0.6122580459811393,0.6027529788624659
StudyQ,Q_28,StudyQ:Q_28,SE003,4213,0.6798003003672808,0.6559248189617999,0.6948521211580497,0.6650770992252903,0.6526423398908565
StudyQ,Q_29,StudyQ:Q_29,SE001,4076,0.6810409112293851,0.6695945362081823,0.5911317397273865,0.6099679315873865,0.6727013637076462
StudyQ,Q_29,StudyQ:Q_29,SE002,4120,0.6995659870537285,0.6943614205166494,0.6200463581687353,0.641232868269308,0.6913327700449149
StudyQ,Q_29,StudyQ:Q_29,SE003,4293,0.6994079773980819,0.6817644261143015,0.6294094681024753,0.6382266296593385,0.6838294066286655
StudyQ,Q_30,StudyQ:Q_30,SE001,8636,0.7409037954073325,0.7214023286171468,0.6802272822974567,0.6806955673460221,0.7224187299983156
StudyQ,Q_30,StudyQ:Q_30,SE003,4320,0.7235648148148148,0.7121338383838383,0.6267810044893379,0.6283256172839506,0.7141035353535354
StudyQ,Q_31,StudyQ:Q_31,SE001,4306,0.6844300839105705,0.659707439319705,0.6459621557695556,0.6323851157290084,0.6694430365489665
StudyQ,Q_31,StudyQ:Q_31,SE002,4293,0.7477689337401145,0.7339052150014411,0.6704664476744684,0.6861381363212165,0.7417656745425852
StudyQ,Q_31,StudyQ:Q_31,SE003,4282,0.7101015183143322,0.6998376420631947,0.6451512069796072,0.6601780584845404,0.6991568092205035
StudyQ,Q_32,StudyQ:Q_32,SE001,4253,0.627877825927752,0.5949751032917859,0.6921486709742153,0.6306572615639227,0.5991464191700328
StudyQ,Q_32,StudyQ:Q_32,SE002,4210,0.6891596278504973,0.669671184604487,0.6969335761948131,0.6846900539890594,0.6650721441454313
StudyQ,Q_32,StudyQ:Q_32,SE003,4209,0.7541828008736534,0.7479872653907379,0.7310169177803281,0.728199015288935,0.745011661052086
StudyQ,Q_33,StudyQ:Q_33,SE001,4310,0.6327067862654565,0.6300608639680093,0.6565363022936263,0.5918285910481391,0.628283520479636
StudyQ,Q_33,StudyQ:Q_33,SE002,4315,0.6708796764408493,0.6486892023962755,0.5754750725952046,0.5929387609104044,0.6447249831714318
StudyQ,Q_33,StudyQ:Q_33,SE003,4284,0.701149482825694,0.686488821254491,0.6780382560241653,0.6561613252019497,0.6910491372800293
StudyQ,Q_34,StudyQ:Q_34,SE001,4320,0.834516694725028,0.8448828563411896,0.7277413019079686,0.7253626543209876,0.8433719135802469
StudyQ,Q_34,StudyQ:Q_34,SE002,4313,0.8792963150349946,0.8893737527053995,0.7486838406835876,0.7241883801332321,0.8884925654214803
StudyQ,Q_34,StudyQ:Q_34,SE003,4320,0.8470749158249158,0.853722643097643,0.6951613355780022,0.6793006453423119,0.8530787037037038
StudyQ,Q_35,StudyQ:Q_35,SE001,4176,0.6837663124509376,0.6781388508598494,0.677976281419743,0.6428582718115881,0.6788779397032958
StudyQ,Q_35,StudyQ:Q_35,SE002,4297,0.9229868625023224,0.9237123110678064,0.8333560257615792,0.8292302586511336,0.9233811434430937
StudyQ,Q_35,StudyQ:Q_35,SE003,4304,0.8451338212398191,0.8457671817575225,0.7866831891149545,0.769879717988639,0.8491020331790532
StudyQ,Q_36,StudyQ:Q_36,SE001,4320,0.9214204545454544,0.9219170875420876,0.8537633277216611,0.856949354657688,0.9199326599326599
StudyQ,Q_36,StudyQ:Q_36,SE002,4313,0.8375426034494176,0.834242112990195,0.7844374653924026,0.7796829274822012,0.8360336065308148
StudyQ,Q_36,StudyQ:Q_36,SE003,4320,0.8272285353535354,0.8450869809203143,0.758138327721661,0.7532379349046016,0.8462100168350167
StudyR,R_01,StudyR:R_01,SE001,6019,0.9468141571831216,0.9489408687526494,0.8538494201551597,0.8656560995459887,0.946786715743515
StudyR,R_01,StudyR:R_01,SE002,6010,0.9636237414806602,0.9562609814149424,0.8791720351578562,0.8975000550537342,0.9588028394008564
StudyR,R_02,StudyR:R_02,SE001,6013,0.923258462114169,0.9336844474849002,0.8348557537698726,0.8493216714319961,0.9323173387827653
StudyR,R_02,StudyR:R_02,SE002,5994,0.9353737410475,0.9421073804052528,0.8069750055565659,0.8282773176390199,0.939399082661494
StudyR,R_03,StudyR:R_03,SE001,6025,0.9010266542721216,0.9234365628035482,0.7227846250998176,0.7196495060783434,0.9135044855819807
StudyR,R_03,StudyR:R_03,SE002,6040,0.9336740325947336,0.9386411597394256,0.7299845456005137,0.7423176008120012,0.9362323234929809
StudyR,R_04,StudyR:R_04,SE001,6042,0.8636337254295001,0.8534540576794097,0.8014651298102001,0.8185896002797411,0.8543404300446554
StudyR,R_04,StudyR:R_04,SE002,6048,0.9313146344396344,0.935364844591035,0.8490631943012896,0.860173804370233,0.9338305818960582
StudyR,R_05,StudyR:R_05,SE001,6025,0.8332079237721084,0.8399411571138184,0.7848411162867057,0.7680735579280564,0.8355610631754565
StudyR,R_05,StudyR:R_05,SE002,6046,0.8800795369272453,0.8668715952638724,0.7826095673443201,0.7992369238083783,0.8664974681078976
StudyR,R_06,StudyR:R_06,SE001,6044,0.9313406108532464,0.9316461091054954,0.8267151595897083,0.8420735201421122,0.9291304939545012
StudyR,R_06,StudyR:R_06,SE002,6016,0.9381715069356236,0.9380963631870776,0.7917047804429723,0.8088852424903217,0.9386902878150077
StudyR,R_07,StudyR:R_07,SE001,6048,0.8992003367003366,0.8936348318788795,0.816155818387961,0.8282592077234935,0.8956941151881629
StudyR,R_07,StudyR:R_07,SE002,6048,0.8724121172037839,0.8750665670308526,0.7684748562724754,0.7782831145926385,0.8715277777777778
StudyR,R_08,StudyR:R_08,SE001,5951,0.8568623501413725,0.8371186857948569,0.6757215968010266,0.7117932305305015,0.8403609289556336
StudyR,R_08,StudyR:R_08,SE002,6024,0.91758615667452,0.9178134767943744,0.7498784795066755,0.7765472133769759,0.9134365706392754
StudyR,R_09,StudyR:R_09,SE001,6047,0.9037789690414624,0.9048538983817712,0.8362814245910042,0.8297194516750713,0.9055254160116148
StudyR,R_09,StudyR:R_09,SE002,6035,0.9172265754712506,0.9112691889156744,0.7972583874913929,0.8100148206926193,0.9163065712737316
StudyR,R_10,StudyR:R_10,SE001,6048,0.9347349630087723,0.9414074131336037,0.8681593428617239,0.8732620994525757,0.9376488811012621
StudyR,R_10,StudyR:R_10,SE002,6048,0.9373117512998466,0.9416233980966124,0.8682266256671017,0.8669783148949817,0.9417790790558648
StudyR,R_11,StudyR:R_11,SE001,5697,0.769131224565084,0.7539369185199613,0.7212849032451878,0.7052496098363334,0.7510471076719671
StudyR,R_11,StudyR:R_11,SE002,6028,0.9326484531723688,0.9331907199337908,0.7960123422361758,0.8017318712161419,0.9332425357358114
StudyR,R_12,StudyR:R_12,SE001,5974,0.9087667379019612,0.9022178390087188,0.8288350685504955,0.8288655927712831,0.9022676225592889
StudyR,R_12,StudyR:R_12,SE002,5819,0.9600680830650294,0.9591516985402424,0.8351142098028544,0.8762200522154673,0.9588307333228779
StudyR,R_13,StudyR:R_13,SE001,5991,0.902235965228014,0.8955775152790959,0.7947674777948657,0.801100531178081,0.8983453857312697
StudyR,R_13,StudyR:R_13,SE002,5846,0.7938348433924264,0.7847526641682618,0.6985046985389944,0.7080779327675548,0.786261683991295
StudyR,R_14,StudyR:R_14,SE001,6043,0.9467293710660226,0.9511731057697138,0.843136129073932,0.8585777752259008,0.9519342429179437
StudyR,R_14,StudyR:R_14,SE002,6004,0.9404043327344972,0.9455916374074216,0.8535927440712489,0.8490958301707866,0.9425601429926156
StudyR,R_15,StudyR:R_15,SE001,6048,0.9455610527039098,0.9453398783755926,0.8338404595845073,0.8128725606404178,0.9496610091848188
StudyR,R_15,StudyR:R_15,SE002,6048,0.8534609129847226,0.8440184154469869,0.800418799674752,0.771027666116952,0.8450723934354887
StudyR,R_16,StudyR:R_16,SE001,6048,0.8407025899585424,0.8186257773311344,0.8341214010856867,0.8302268718935385,0.8195328425983188
StudyR,R_16,StudyR:R_16,SE002,6036,0.9014436784318488,0.8948772573307668,0.8686058239394285,0.8666569173428613,0.8949731935515051
StudyR,R_17,StudyR:R_17,SE001,5946,0.8720803440573704,0.8591517909069392,0.84353358174372,0.8313566478703381,0.8613161811758789
StudyR,R_17,StudyR:R_17,SE002,5987,0.883575996833087,0.8627786029991247,0.8236527000475764,0.840862620620526,0.867304891645814
StudyR,R_18,StudyR:R_18,SE001,6029,0.8384262840081685,0.8261381829295807,0.7856116694791307,0.7657129758512539,0.8261900831629156
StudyR,R_18,StudyR:R_18,SE002,6010,0.7012458517419068,0.6795497747571805,0.6725642817256754,0.6365203673324132,0.682520101149505
StudyR,R_19,StudyR:R_19,SE001,5761,0.8579017564034636,0.8762668922263486,0.7919417853270577,0.7757728468277105,0.8702303195613623
StudyR,R_19,StudyR:R_19,SE002,5762,0.8271552401609454,0.8325706494404627,0.8027619294605808,0.7983398560291713,0.8348535929837796
StudyR,R_20,StudyR:R_20,SE001,6041,0.7363776890839866,0.7104918341162846,0.6704148528834217,0.6553804654916294,0.714837195677506
StudyR,R_20,StudyR:R_20,SE002,6030,0.8167587278607907,0.7999999281893962,0.743623936484957,0.7330214598808519,0.8005647185886057
StudyS1,S1_01,StudyS1:S1_01,SE001,4313,0.8808064198780112,0.8837914945048768,0.7768242122719735,0.7951429294206932,0.8843810607977064
StudyS1,S1_02,StudyS1:S1_02,SE001,4320,0.7959567901234568,0.8019591750841751,0.7125119248035915,0.6858101851851851,0.8013804713804714
StudyS1,S1_03,StudyS1:S1_03,SE001,4318,0.9028521700072988,0.9156230700129134,0.8448816742462523,0.8571942900454774,0.9153009376228173
StudyS1,S1_04,StudyS1:S1_04,SE001,4320,0.9774796576879908,0.9801059203142536,0.8737661335578002,0.8984266273849607,0.9809581930415264
StudyS1,S1_05,StudyS1:S1_05,SE001,4318,0.9785179707601804,0.9828647536975448,0.7989475691295388,0.8272656849701079,0.9833896323105706
StudyS1,S1_06,StudyS1:S1_06,SE001,4319,0.9702562375459572,0.9719969969969968,0.8377361005865679,0.8684937273722321,0.9739615784008308
StudyS1,S1_07,StudyS1:S1_07,SE001,4320,0.9656067620650954,0.9773155162738496,0.7906670875420875,0.8551459034792367,0.9780990460157127
StudyS1,S1_08,StudyS1:S1_08,SE001,4320,0.9591365039281706,0.9661938832772166,0.8252279741863076,0.8553619528619529,0.9667403198653199
StudyS1,S1_09,StudyS1:S1_09,SE001,4320,0.939861812570146,0.9513439955106622,0.7774866722783391,0.8002209595959596,0.9521184062850729
StudyS1,S1_10,StudyS1:S1_10,SE001,4319,0.9600460273357472,0.963850298897028,0.8238703656927956,0.8602060003929163,0.9644207291403554
StudyS2,S2_01,StudyS2:S2_01,SE001,4320,0.9466098484848484,0.956476571268238,0.7531698933782268,0.7981712962962964,0.9581439393939394
StudyS2,S2_02,StudyS2:S2_02,SE001,4320,0.8474403759820426,0.8534006734006733,0.679817620650954,0.7058038720538721,0.8526886924803592
StudyS2,S2_03,StudyS2:S2_03,SE001,4320,0.9613874859708194,0.97133487654321,0.833543771043771,0.8461265432098766,0.9718469416386083
StudyS2,S2_04,StudyS2:S2_04,SE001,4312,0.8478766025641026,0.8556223290598292,0.6177125506072875,0.697752192982456,0.8489702822762032
StudyS2,S2_05,StudyS2:S2_05,SE001,4313,0.8898143463473592,0.8960768192933637,0.8339081429013127,0.8315611209489278,0.899268488068134
StudyS2,S2_06,StudyS2:S2_06,SE001,4319,0.9546981561000252,0.9500217507226852,0.8267498807218433,0.8541298307653448,0.9530023013667874
StudyS2,S2_07,StudyS2:S2_07,SE001,4320,0.8265326879910213,0.8069682940516274,0.7310851571268238,0.7456250000000001,0.8063994107744108
StudyS2,S2_08,StudyS2:S2_08,SE001,4320,0.7659203142536476,0.758435746352413,0.6429734848484848,0.5927202581369249,0.7560578002244669
StudyS2,S2_11,StudyS2:S2_11,SE001,4309,0.9500056273036775,0.9640267578289862,0.8862757097436762,0.8838419009031824,0.961327058889733
StudyS2,S2_12,StudyS2:S2_12,SE001,4319,0.9496021722657236,0.95742962588757,0.8533397883865175,0.874456933569083,0.9589718222895793
StudyS2,S2_13,StudyS2:S2_13,SE001,4320,0.9514134399551064,0.9585360549943882,0.8141687710437712,0.8151480078563411,0.9478079405162739
StudyS2,S2_14,StudyS2:S2_14,SE001,4311,0.8814943669437145,0.8653345719666641,0.7768296155537762,0.8177052203038129,0.868428805837177
StudyS2,S2_15,StudyS2:S2_15,SE001,4254,0.9067905741298536,0.910979605164197,0.7083835652623739,0.7075368071937749,0.9100800164362052
StudyS2,S2_16,StudyS2:S2_16,SE001,4320,0.8924593153759821,0.8954713804713806,0.7222390572390572,0.771644921436588,0.901125140291807
StudyS2,S2_17,StudyS2:S2_17,SE001,4311,0.947356438825798,0.9645763084591702,0.7618158853314989,0.7773378029388879,0.9622989805239476
StudyS2,S2_18,StudyS2:S2_18,SE001,4320,0.9194121773288442,0.9236637205387204,0.7711560044893379,0.7996499719416386,0.9221506734006734
StudyS2,S2_19,StudyS2:S2_19,SE001,4300,0.8359466453520177,0.8251752364593873,0.6589287688239245,0.7118277878398794,0.8261403478936195
StudyS2,S2_20,StudyS2:S2_20,SE001,4320,0.923510101010101,0.9332800224466892,0.8104819023569023,0.8209532828282827,0.9326269640852974
StudyS2,S2_21,StudyS2:S2_21,SE001,4310,0.8825726571108896,0.879657418981408,0.78719889679211,0.7890241813186465,0.8848956824160028
StudyS2,S2_22,StudyS2:S2_22,SE001,4320,0.946584595959596,0.9580155723905724,0.8291449214365882,0.8248611111111112,0.9607414421997754
StudyS2,S2_25,StudyS2:S2_25,SE001,4319,0.8677401700766187,0.8808025315034661,0.6625613931688697,0.6981076871263787,0.8797760377199628
StudyS2,S2_26,StudyS2:S2_26,SE001,4320,0.8913776655443323,0.8820468574635241,0.7324466891133556,0.7514429012345678,0.884378507295174
StudyS2,S2_27,StudyS2:S2_27,SE001,4314,0.9149567245546,0.9145886022593156,0.7767148597763165,0.7813220086550892,0.9185662901140897
StudyS2,S2_28,StudyS2:S2_28,SE001,4320,0.8858999719416386,0.898949214365881,0.7439127384960719,0.7538559203142536,0.8965368967452301
