held_out_study,n_local_participants,n_local_selections,n_evaluation_participants,draw,method,identified,mean_absolute_error,transported_mean_absolute_error
StudyI,6,444,7,151,intercept_and_slope,True,0.1871926584311516,0.1704629083816964
StudyI,6,432,7,152,intercept_only,True,0.18451929219658267,0.1917419882244091
StudyI,6,432,7,152,intercept_and_slope,True,0.21678468515417265,0.1917419882244091
StudyI,6,432,7,153,intercept_only,True,0.19494851978448646,0.2028844758868609
StudyI,6,432,7,153,intercept_and_slope,True,0.20997859281396725,0.2028844758868609
StudyI,6,444,7,154,intercept_only,True,0.23064922799023732,0.1916264074207481
StudyI,6,444,7,154,intercept_and_slope,True,0.24293732600368448,0.1916264074207481
StudyI,6,432,7,155,intercept_only,True,0.15856956949491038,0.16547174370628226
StudyI,6,432,7,155,intercept_and_slope,True,0.18250885160864208,0.16547174370628226
StudyI,6,444,7,156,intercept_only,True,0.16263645835496793,0.18208604147177246
StudyI,6,444,7,156,intercept_and_slope,True,0.2696905494822709,0.18208604147177246
StudyI,6,444,7,157,intercept_only,True,0.21962271955873272,0.18384417107617337
StudyI,6,444,7,157,intercept_and_slope,True,0.22449052891926705,0.18384417107617337
StudyI,6,432,7,158,intercept_only,True,0.22176710725622412,0.2256044265523886
StudyI,6,432,7,158,intercept_and_slope,True,0.23465469450047552,0.2256044265523886
StudyI,6,432,7,159,intercept_only,True,0.14611932321846943,0.1565979095572319
StudyI,6,432,7,159,intercept_and_slope,True,0.1805956289303174,0.1565979095572319
StudyI,6,444,7,160,intercept_only,True,0.1602718005150501,0.17452690479233518
StudyI,6,444,7,160,intercept_and_slope,True,0.17280176909292347,0.17452690479233518
StudyI,6,444,7,161,intercept_only,True,0.17253671513430713,0.11263923721729616
StudyI,6,444,7,161,intercept_and_slope,True,0.1619868816449149,0.11263923721729616
StudyI,6,432,7,162,intercept_only,True,0.1927255140120145,0.2085355355103518
StudyI,6,432,7,162,intercept_and_slope,True,0.19398593806795406,0.2085355355103518
StudyI,6,444,7,163,intercept_only,True,0.1602718005150501,0.17452690479233518
StudyI,6,444,7,163,intercept_and_slope,True,0.17280176909292347,0.17452690479233518
StudyI,6,444,7,164,intercept_only,True,0.13036048393687918,0.07996184810307308
StudyI,6,444,7,164,intercept_and_slope,True,0.13391420111711985,0.07996184810307308
StudyI,6,432,7,165,intercept_only,True,0.19137063936006338,0.19474182649020896
StudyI,6,432,7,165,intercept_and_slope,True,0.20786348591871492,0.19474182649020896
StudyI,6,432,7,166,intercept_only,True,0.21870673329597204,0.2288717911403797
StudyI,6,432,7,166,intercept_and_slope,True,0.25146559810434105,0.2288717911403797
StudyI,6,444,7,167,intercept_only,True,0.18139153069605654,0.1991728115087719
StudyI,6,444,7,167,intercept_and_slope,True,0.19414983968912353,0.1991728115087719
StudyI,6,432,7,168,intercept_only,True,0.17357089189518024,0.18590405799293558
StudyI,6,432,7,168,intercept_and_slope,True,0.1737604480639166,0.18590405799293558
StudyI,6,432,7,169,intercept_only,True,0.21008338532320384,0.1899056789583454
StudyI,6,432,7,169,intercept_and_slope,True,0.2380099075153545,0.1899056789583454
StudyI,6,444,7,170,intercept_only,True,0.15451537099457663,0.17718275232408004
StudyI,6,444,7,170,intercept_and_slope,True,0.25724851980292046,0.17718275232408004
StudyI,6,432,7,171,intercept_only,True,0.25341176806537885,0.24595856117737913
StudyI,6,432,7,171,intercept_and_slope,True,0.26299003760500334,0.24595856117737913
StudyI,6,444,7,172,intercept_only,True,0.1240043225218744,0.14848812094462255
StudyI,6,444,7,172,intercept_and_slope,True,0.12401810170140905,0.14848812094462255
StudyI,6,444,7,173,intercept_only,True,0.19161630631273524,0.15019365437095122
StudyI,6,444,7,173,intercept_and_slope,True,0.28597119088268,0.15019365437095122
StudyI,6,444,7,174,intercept_only,True,0.1373119588216128,0.12378172487974795
StudyI,6,444,7,174,intercept_and_slope,True,0.16885948970129552,0.12378172487974795
StudyI,6,432,7,175,intercept_only,True,0.1847722885900755,0.18915443558350958
StudyI,6,432,7,175,intercept_and_slope,True,0.187443768948541,0.18915443558350958
StudyI,6,444,7,176,intercept_only,True,0.10810578124380964,0.12103282721273925
StudyI,6,444,7,176,intercept_and_slope,True,0.1806453511163665,0.12103282721273925
StudyI,6,444,7,177,intercept_only,True,0.19711350954233758,0.11744907495570771
StudyI,6,444,7,177,intercept_and_slope,True,0.3760422000089198,0.11744907495570771
StudyI,6,432,7,178,intercept_only,True,0.17675392497492173,0.1870896396755078
StudyI,6,432,7,178,intercept_and_slope,True,0.20226101879298167,0.1870896396755078
StudyI,6,432,7,179,intercept_only,True,0.1812833417900996,0.2007647855893233
StudyI,6,432,7,179,intercept_and_slope,True,0.18170602835122887,0.2007647855893233
StudyI,6,432,7,180,intercept_only,True,0.22388055142483723,0.180358781096122
StudyI,6,432,7,180,intercept_and_slope,True,0.23086477913561618,0.180358781096122
StudyI,6,444,7,181,intercept_only,True,0.13220390851935004,0.14228921298167693
StudyI,6,444,7,181,intercept_and_slope,True,0.1911075111291874,0.14228921298167693
StudyI,6,432,7,182,intercept_only,True,0.1978397432554904,0.1945431570336456
StudyI,6,432,7,182,intercept_and_slope,True,0.19656165498165443,0.1945431570336456
StudyI,6,444,7,183,intercept_only,True,0.21132142607765,0.18267439361003499
StudyI,6,444,7,183,intercept_and_slope,True,0.21236939327810606,0.18267439361003499
StudyI,6,432,7,184,intercept_only,True,0.19305300359640795,0.19836478927448573
StudyI,6,432,7,184,intercept_and_slope,True,0.19247757406202318,0.19836478927448573
StudyI,6,444,7,185,intercept_only,True,0.14584675257288676,0.1436643047301555
StudyI,6,444,7,185,intercept_and_slope,True,0.13596604667562834,0.1436643047301555
StudyI,6,444,7,186,intercept_only,True,0.16230131820914181,0.18564662881082028
StudyI,6,444,7,186,intercept_and_slope,True,0.16593645965977255,0.18564662881082028
StudyI,6,432,7,187,intercept_only,True,0.19017521837035228,0.17901413189468474
StudyI,6,432,7,187,intercept_and_slope,True,0.19308154325347587,0.17901413189468474
StudyI,6,432,7,188,intercept_only,True,0.19224753454348129,0.17335959937215645
StudyI,6,432,7,188,intercept_and_slope,True,0.19367364613336688,0.17335959937215645
StudyI,6,444,7,189,intercept_only,True,0.18996311568085125,0.1331735288868767
StudyI,6,444,7,189,intercept_and_slope,True,0.2729439273863626,0.1331735288868767
StudyI,6,444,7,190,intercept_only,True,0.2012810063534411,0.13931568450932907
StudyI,6,444,7,190,intercept_and_slope,True,0.21111448426075893,0.13931568450932907
StudyI,6,444,7,191,intercept_only,True,0.154411299201699,0.14928839470564248
StudyI,6,444,7,191,intercept_and_slope,True,0.15269431490005353,0.14928839470564248
StudyI,6,444,7,192,intercept_only,True,0.1699979125311302,0.17347933237089633
StudyI,6,444,7,192,intercept_and_slope,True,0.17145483619777382,0.17347933237089633
StudyI,6,432,7,193,intercept_only,True,0.20238717751971944,0.22202117135826102
StudyI,6,432,7,193,intercept_and_slope,True,0.20211824084682023,0.22202117135826102
StudyI,6,432,7,194,intercept_only,True,0.23479856491421677,0.2291742003333646
StudyI,6,432,7,194,intercept_and_slope,True,0.23687110372574946,0.2291742003333646
StudyI,6,444,7,195,intercept_only,True,0.16611627119303288,0.13315086103179694
StudyI,6,444,7,195,intercept_and_slope,True,0.18776504035200192,0.13315086103179694
StudyI,6,432,7,196,intercept_only,True,0.15818706183096773,0.15294387080890323
StudyI,6,432,7,196,intercept_and_slope,True,0.2560030422446751,0.15294387080890323
StudyI,6,444,7,197,intercept_only,True,0.1492722171611227,0.13700293581967835
StudyI,6,444,7,197,intercept_and_slope,True,0.14795422138391795,0.13700293581967835
StudyI,6,432,7,198,intercept_only,True,0.15254967406642178,0.16898964761904747
StudyI,6,432,7,198,intercept_and_slope,True,0.2028140193764568,0.16898964761904747
StudyI,6,432,7,199,intercept_only,True,0.2138616499546891,0.1687941230379524
StudyI,6,432,7,199,intercept_and_slope,True,0.2133940182697756,0.1687941230379524
StudyI,8,588,5,0,intercept_only,True,0.1421829440417473,0.11988265195938479
StudyI,8,588,5,0,intercept_and_slope,True,0.14830850088490405,0.11988265195938479
StudyI,8,588,5,1,intercept_only,True,0.1816449833379637,0.18753578069660573
StudyI,8,588,5,1,intercept_and_slope,True,0.20722208461884808,0.18753578069660573
StudyI,8,588,5,2,intercept_only,True,0.1371872396827411,0.1260451848731628
StudyI,8,588,5,2,intercept_and_slope,True,0.1376200296483146,0.1260451848731628
StudyI,8,588,5,3,intercept_only,True,0.16391586128759136,0.1974688884619041
StudyI,8,588,5,3,intercept_and_slope,True,0.16498551621150254,0.1974688884619041
StudyI,8,588,5,4,intercept_only,True,0.18847899316786054,0.20927641589115095
StudyI,8,588,5,4,intercept_and_slope,True,0.2415232872970554,0.20927641589115095
StudyI,8,588,5,5,intercept_only,True,0.07897320542385479,0.10617482279251127
StudyI,8,588,5,5,intercept_and_slope,True,0.10400775949581495,0.10617482279251127
StudyI,8,576,5,6,intercept_only,True,0.1763823917519757,0.20701388516365227
StudyI,8,576,5,6,intercept_and_slope,True,0.19122375553710064,0.20701388516365227
StudyI,8,576,5,7,intercept_only,True,0.13162114692923715,0.11644497729556921
StudyI,8,576,5,7,intercept_and_slope,True,0.16483433522513483,0.11644497729556921
StudyI,8,588,5,8,intercept_only,True,0.23436299564898083,0.1590683109481002
StudyI,8,588,5,8,intercept_and_slope,True,0.23671051862851908,0.1590683109481002
StudyI,8,588,5,9,intercept_only,True,0.1883781277468467,0.20489457297720817
StudyI,8,588,5,9,intercept_and_slope,True,0.1892696908380859,0.20489457297720817
StudyI,8,576,5,10,intercept_only,True,0.19847429108779896,0.2188214125928991
StudyI,8,576,5,10,intercept_and_slope,True,0.2130708569729504,0.2188214125928991
StudyI,8,588,5,11,intercept_only,True,0.14075124841750028,0.12525753503927523
StudyI,8,588,5,11,intercept_and_slope,True,0.14679442841677845,0.12525753503927523
StudyI,8,588,5,12,intercept_only,True,0.10751192663273365,0.11924905411125053
StudyI,8,588,5,12,intercept_and_slope,True,0.1113537193446604,0.11924905411125053
StudyI,8,588,5,13,intercept_only,True,0.1600814192849882,0.18791031754767343
StudyI,8,588,5,13,intercept_and_slope,True,0.21068352695049447,0.18791031754767343
StudyI,8,576,5,14,intercept_only,True,0.16812834945527566,0.18490111446775792
StudyI,8,576,5,14,intercept_and_slope,True,0.18011070263488418,0.18490111446775792
StudyI,8,588,5,15,intercept_only,True,0.17262917704405287,0.15981498330051705
StudyI,8,588,5,15,intercept_and_slope,True,0.17288242002269055,0.15981498330051705
StudyI,8,588,5,16,intercept_only,True,0.1836130091324601,0.1789703133627761
StudyI,8,588,5,16,intercept_and_slope,True,0.19077600156109206,0.1789703133627761
StudyI,8,576,5,17,intercept_only,True,0.1523686965869943,0.16241765866627955
StudyI,8,576,5,17,intercept_and_slope,True,0.17618132656164012,0.16241765866627955
StudyI,8,576,5,18,intercept_only,True,0.25787610862538307,0.2447986222980326
StudyI,8,576,5,18,intercept_and_slope,True,0.26056587175931284,0.2447986222980326
StudyI,8,588,5,19,intercept_only,True,0.14697272964603086,0.14966481204865772
StudyI,8,588,5,19,intercept_and_slope,True,0.1470307161940314,0.14966481204865772
StudyI,8,588,5,20,intercept_only,True,0.15530509327666656,0.14578609291077532
StudyI,8,588,5,20,intercept_and_slope,True,0.23370061515020465,0.14578609291077532
StudyI,8,588,5,21,intercept_only,True,0.17705256777051911,0.18464885789915852
StudyI,8,588,5,21,intercept_and_slope,True,0.17767408793853146,0.18464885789915852
StudyI,8,588,5,22,intercept_only,True,0.2126890762057206,0.16107813490204306
StudyI,8,588,5,22,intercept_and_slope,True,0.2144361057808258,0.16107813490204306
StudyI,8,576,5,23,intercept_only,True,0.18594092113594093,0.18629509804227715
StudyI,8,576,5,23,intercept_and_slope,True,0.19060643660015733,0.18629509804227715
StudyI,8,576,5,24,intercept_only,True,0.15542687835371277,0.16457768286049204
StudyI,8,576,5,24,intercept_and_slope,True,0.192107770544815,0.16457768286049204
StudyI,8,576,5,25,intercept_only,True,0.1792004576898995,0.1618443775809853
StudyI,8,576,5,25,intercept_and_slope,True,0.1766708837941311,0.1618443775809853
StudyI,8,588,5,26,intercept_only,True,0.21815009598901192,0.2449857536474033
StudyI,8,588,5,26,intercept_and_slope,True,0.2254264779735932,0.2449857536474033
StudyI,8,588,5,27,intercept_only,True,0.25098127657431774,0.16572436725266018
StudyI,8,588,5,27,intercept_and_slope,True,0.2581476200096436,0.16572436725266018
StudyI,8,588,5,28,intercept_only,True,0.20677037782687407,0.20535534134184363
StudyI,8,588,5,28,intercept_and_slope,True,0.25272332617043936,0.20535534134184363
StudyI,8,588,5,29,intercept_only,True,0.17738330260998963,0.14338075714100512
StudyI,8,588,5,29,intercept_and_slope,True,0.17671760539971798,0.14338075714100512
StudyI,8,576,5,30,intercept_only,True,0.18048458075001245,0.1731714689208029
StudyI,8,576,5,30,intercept_and_slope,True,0.1860507178086717,0.1731714689208029
StudyI,8,576,5,31,intercept_only,True,0.18064784488530772,0.19021617259158446
StudyI,8,576,5,31,intercept_and_slope,True,0.17731425395352582,0.19021617259158446
StudyI,8,588,5,32,intercept_only,True,0.1235289436019877,0.1397776119827506
StudyI,8,588,5,32,intercept_and_slope,True,0.19668002792432848,0.1397776119827506
StudyI,8,588,5,33,intercept_only,True,0.1510885448651834,0.17649788147810297
StudyI,8,588,5,33,intercept_and_slope,True,0.15116345969547945,0.17649788147810297
StudyI,8,588,5,34,intercept_only,True,0.09734209217067907,0.13478006279382596
StudyI,8,588,5,34,intercept_and_slope,True,0.12018612480651773,0.13478006279382596
StudyI,8,576,5,35,intercept_only,True,0.19438921134671644,0.15105869822490856
StudyI,8,576,5,35,intercept_and_slope,True,0.19364315355118583,0.15105869822490856
StudyI,8,576,5,36,intercept_only,True,0.19358926917010488,0.1627475950579218
StudyI,8,576,5,36,intercept_and_slope,True,0.19422616058305062,0.1627475950579218
StudyI,8,576,5,37,intercept_only,True,0.2841638276374471,0.20387460395572296
StudyI,8,576,5,37,intercept_and_slope,True,0.283855108515941,0.20387460395572296
StudyI,8,588,5,38,intercept_only,True,0.16730735318290296,0.171513059203436
StudyI,8,588,5,38,intercept_and_slope,True,0.2167405561300592,0.171513059203436
StudyI,8,588,5,39,intercept_only,True,0.16596341051982494,0.12861739577560613
StudyI,8,588,5,39,intercept_and_slope,True,0.16520289698459908,0.12861739577560613
StudyI,8,576,5,40,intercept_only,True,0.18003680267587246,0.1888804031745633
StudyI,8,576,5,40,intercept_and_slope,True,0.18008546311883963,0.1888804031745633
StudyI,8,576,5,41,intercept_only,True,0.225170126258787,0.24381949938875747
StudyI,8,576,5,41,intercept_and_slope,True,0.22635030619165245,0.24381949938875747
StudyI,8,576,5,42,intercept_only,True,0.18204092130660735,0.17991629219309097
StudyI,8,576,5,42,intercept_and_slope,True,0.1954422046035565,0.17991629219309097
StudyI,8,576,5,43,intercept_only,True,0.17984190743795855,0.1910404273687758
StudyI,8,576,5,43,intercept_and_slope,True,0.179490883241683,0.1910404273687758
StudyI,8,588,5,44,intercept_only,True,0.22428220372129276,0.21259392121605697
StudyI,8,588,5,44,intercept_and_slope,True,0.2244194012051352,0.21259392121605697
StudyI,8,588,5,45,intercept_only,True,0.17988085458416395,0.201046116243396
StudyI,8,588,5,45,intercept_and_slope,True,0.18011714103326865,0.201046116243396
StudyI,8,588,5,46,intercept_only,True,0.18101124118151546,0.20916696436482313
StudyI,8,588,5,46,intercept_and_slope,True,0.21226622888401875,0.20916696436482313
StudyI,8,576,5,47,intercept_only,True,0.2053807687154746,0.22130417448572573
StudyI,8,576,5,47,intercept_and_slope,True,0.21016105342477331,0.22130417448572573
StudyI,8,588,5,48,intercept_only,True,0.17913623477782287,0.17037129549134278
StudyI,8,588,5,48,intercept_and_slope,True,0.2240936221473336,0.17037129549134278
StudyI,8,576,5,49,intercept_only,True,0.16375877316858936,0.18492249491442325
StudyI,8,576,5,49,intercept_and_slope,True,0.1915130595897793,0.18492249491442325
StudyI,8,588,5,50,intercept_only,True,0.17634409968231451,0.1733217665593409
StudyI,8,588,5,50,intercept_and_slope,True,0.18827508177958646,0.1733217665593409
StudyI,8,588,5,51,intercept_only,True,0.14052575725051766,0.10839490071031666
StudyI,8,588,5,51,intercept_and_slope,True,0.14368121737030454,0.10839490071031666
StudyI,8,576,5,52,intercept_only,True,0.12977782491576884,0.14293959090540637
StudyI,8,576,5,52,intercept_and_slope,True,0.13038404730393377,0.14293959090540637
StudyI,8,576,5,53,intercept_only,True,0.1732904119776233,0.19154523440921295
StudyI,8,576,5,53,intercept_and_slope,True,0.18893378605421146,0.19154523440921295
StudyI,8,588,5,54,intercept_only,True,0.13925733497259501,0.15766738909376507
StudyI,8,588,5,54,intercept_and_slope,True,0.17590435001055754,0.15766738909376507
StudyI,8,588,5,55,intercept_only,True,0.17605207081116167,0.1012675829426188
StudyI,8,588,5,55,intercept_and_slope,True,0.31543402611182064,0.1012675829426188
StudyI,8,588,5,56,intercept_only,True,0.1724404209384224,0.18975599271885285
StudyI,8,588,5,56,intercept_and_slope,True,0.18421810590683207,0.18975599271885285
StudyI,8,588,5,57,intercept_only,True,0.17619010136500096,0.1550696539740184
StudyI,8,588,5,57,intercept_and_slope,True,0.17952634965951283,0.1550696539740184
StudyI,8,588,5,58,intercept_only,True,0.13109005256491185,0.15441697988376196
StudyI,8,588,5,58,intercept_and_slope,True,0.14795041828172026,0.15441697988376196
StudyI,8,588,5,59,intercept_only,True,0.1319247688774415,0.15080278428699567
StudyI,8,588,5,59,intercept_and_slope,True,0.1925094148908118,0.15080278428699567
StudyI,8,576,5,60,intercept_only,True,0.20756635762219272,0.19280838601073896
StudyI,8,576,5,60,intercept_and_slope,True,0.22321699317802596,0.19280838601073896
StudyI,8,576,5,61,intercept_only,True,0.2666987258452964,0.28151023826097726
StudyI,8,576,5,61,intercept_and_slope,True,0.26976940053386456,0.28151023826097726
StudyI,8,576,5,62,intercept_only,True,0.12435475555772268,0.14446782783167222
StudyI,8,576,5,62,intercept_and_slope,True,0.12646750193463047,0.14446782783167222
StudyI,8,588,5,63,intercept_only,True,0.1874063132034493,0.15895885942177232
StudyI,8,588,5,63,intercept_and_slope,True,0.18670085073570733,0.15895885942177232
StudyI,8,576,5,64,intercept_only,True,0.1879754713946112,0.19051809162715708
StudyI,8,576,5,64,intercept_and_slope,True,0.20624111458938307,0.19051809162715708
StudyI,8,588,5,65,intercept_only,True,0.16182174014291797,0.1767733213532891
StudyI,8,588,5,65,intercept_and_slope,True,0.16875219312814457,0.1767733213532891
StudyI,8,588,5,66,intercept_only,True,0.12427108477109527,0.130507671406211
StudyI,8,588,5,66,intercept_and_slope,True,0.12399733973683351,0.130507671406211
StudyI,8,588,5,67,intercept_only,True,0.20299167018194733,0.1318802745340649
StudyI,8,588,5,67,intercept_and_slope,True,0.20147072546869182,0.1318802745340649
StudyI,8,588,5,68,intercept_only,True,0.19523560961098183,0.2044429447950014
StudyI,8,588,5,68,intercept_and_slope,True,0.19546980915545958,0.2044429447950014
StudyI,8,588,5,69,intercept_only,True,0.19925667042504744,0.06911524345944078
StudyI,8,588,5,69,intercept_and_slope,True,0.22036350425981147,0.06911524345944078
StudyI,8,576,5,70,intercept_only,True,0.1777066800614752,0.1863201286352249
StudyI,8,576,5,70,intercept_and_slope,True,0.18095612176771173,0.1863201286352249
StudyI,8,588,5,71,intercept_only,True,0.21501868027870247,0.198841491589758
StudyI,8,588,5,71,intercept_and_slope,True,0.21518277279816908,0.198841491589758
StudyI,8,576,5,72,intercept_only,True,0.17984190743795855,0.1910404273687758
StudyI,8,576,5,72,intercept_and_slope,True,0.179490883241683,0.1910404273687758
StudyI,8,588,5,73,intercept_only,True,0.149454433588677,0.13048445139345088
StudyI,8,588,5,73,intercept_and_slope,True,0.14945460414678635,0.13048445139345088
StudyI,8,588,5,74,intercept_only,True,0.17908263289867177,0.1322566219653203
StudyI,8,588,5,74,intercept_and_slope,True,0.18208960318520157,0.1322566219653203
StudyI,8,588,5,75,intercept_only,True,0.1494325923211212,0.17028085204786883
StudyI,8,588,5,75,intercept_and_slope,True,0.15245949458365624,0.17028085204786883
StudyI,8,576,5,76,intercept_only,True,0.21469061324656563,0.23503660159531353
StudyI,8,576,5,76,intercept_and_slope,True,0.21916011669960417,0.23503660159531353
StudyI,8,576,5,77,intercept_only,True,0.19765620818883273,0.2134286379398563
StudyI,8,576,5,77,intercept_and_slope,True,0.209194515982626,0.2134286379398563
StudyI,8,588,5,78,intercept_only,True,0.12427108477109527,0.130507671406211
StudyI,8,588,5,78,intercept_and_slope,True,0.12399733973683351,0.130507671406211
StudyI,8,576,5,79,intercept_only,True,0.1587473959097548,0.17853947713533083
StudyI,8,576,5,79,intercept_and_slope,True,0.18548468762901799,0.17853947713533083
StudyI,8,576,5,80,intercept_only,True,0.21318296514113894,0.22865358381622114
StudyI,8,576,5,80,intercept_and_slope,True,0.2224681328296647,0.22865358381622114
StudyI,8,588,5,81,intercept_only,True,0.12066108138227875,0.09550040554295006
StudyI,8,588,5,81,intercept_and_slope,True,0.12851715282112625,0.09550040554295006
StudyI,8,576,5,82,intercept_only,True,0.23802996107805402,0.2525542432049789
StudyI,8,576,5,82,intercept_and_slope,True,0.24177829692895583,0.2525542432049789
StudyI,8,588,5,83,intercept_only,True,0.2333231863288321,0.09061217377591149
StudyI,8,588,5,83,intercept_and_slope,True,0.23303721577428504,0.09061217377591149
StudyI,8,588,5,84,intercept_only,True,0.17667616371090253,0.17511241288793525
StudyI,8,588,5,84,intercept_and_slope,True,0.17504159426723126,0.17511241288793525
StudyI,8,588,5,85,intercept_only,True,0.24654697329007363,0.09224986222850523
StudyI,8,588,5,85,intercept_and_slope,True,0.25845136900236443,0.09224986222850523
StudyI,8,576,5,86,intercept_only,True,0.2196389364157504,0.22919913957060004
StudyI,8,576,5,86,intercept_and_slope,True,0.22815746888205748,0.22919913957060004
StudyI,8,588,5,87,intercept_only,True,0.13729624867454476,0.15291341067847317
StudyI,8,588,5,87,intercept_and_slope,True,0.13732540370231727,0.15291341067847317
StudyI,8,576,5,88,intercept_only,True,0.12799170711376204,0.12723065665164596
StudyI,8,576,5,88,intercept_and_slope,True,0.23749357475851487,0.12723065665164596
StudyI,8,588,5,89,intercept_only,True,0.1319247688774415,0.15080278428699567
StudyI,8,588,5,89,intercept_and_slope,True,0.1925094148908118,0.15080278428699567
StudyI,8,588,5,90,intercept_only,True,0.26963979611007194,0.0973459466096877
StudyI,8,588,5,90,intercept_and_slope,True,0.2929477069630326,0.0973459466096877
StudyI,8,588,5,91,intercept_only,True,0.15877338722268744,0.1503650733614615
StudyI,8,588,5,91,intercept_and_slope,True,0.16021145202965387,0.1503650733614615
StudyI,8,588,5,92,intercept_only,True,0.1836130091324601,0.1789703133627761
StudyI,8,588,5,92,intercept_and_slope,True,0.19077600156109206,0.1789703133627761
StudyI,8,576,5,93,intercept_only,True,0.14447982604851695,0.16245840738022133
StudyI,8,576,5,93,intercept_and_slope,True,0.15932504047695847,0.16245840738022133
StudyI,8,576,5,94,intercept_only,True,0.18056770926615245,0.18486036575381615
StudyI,8,576,5,94,intercept_and_slope,True,0.19977473009587482,0.18486036575381615
StudyI,8,576,5,95,intercept_only,True,0.3068945266596513,0.27081855716706105
StudyI,8,576,5,95,intercept_and_slope,True,0.35475204131492055,0.27081855716706105
StudyI,8,588,5,96,intercept_only,True,0.1444127148336511,0.15761799129103005
StudyI,8,588,5,96,intercept_and_slope,True,0.14400773432941066,0.15761799129103005
StudyI,8,588,5,97,intercept_only,True,0.21234888671342717,0.13826329231315734
StudyI,8,588,5,97,intercept_and_slope,True,0.2519522877682404,0.13826329231315734
StudyI,8,588,5,98,intercept_only,True,0.1778115118856869,0.18149543066702764
StudyI,8,588,5,98,intercept_and_slope,True,0.1884944778732836,0.18149543066702764
StudyI,8,588,5,99,intercept_only,True,0.16021436612019696,0.181527299768581
StudyI,8,588,5,99,intercept_and_slope,True,0.17786846470138326,0.181527299768581
StudyI,8,588,5,100,intercept_only,True,0.12610594558866325,0.10330062690932182
StudyI,8,588,5,100,intercept_and_slope,True,0.17002318248999507,0.10330062690932182
StudyI,8,588,5,101,intercept_only,True,0.16280759795165617,0.14963978145570994
StudyI,8,588,5,101,intercept_and_slope,True,0.16797196257228036,0.14963978145570994
StudyI,8,588,5,102,intercept_only,True,0.19810329268428356,0.22276353142518107
StudyI,8,588,5,102,intercept_and_slope,True,0.21086831760518812,0.22276353142518107
StudyI,8,576,5,103,intercept_only,True,0.2190492520129153,0.2255551854266753
StudyI,8,576,5,103,intercept_and_slope,True,0.22065642455335494,0.2255551854266753
StudyI,8,588,5,104,intercept_only,True,0.13592611019717374,0.08449424132155893
StudyI,8,588,5,104,intercept_and_slope,True,0.1467600974573375,0.08449424132155893
StudyI,8,576,5,105,intercept_only,True,0.2054863753171638,0.2377384006452377
StudyI,8,576,5,105,intercept_and_slope,True,0.21946775330381357,0.2377384006452377
StudyI,8,588,5,106,intercept_only,True,0.1719671049272439,0.17677513193347677
StudyI,8,588,5,106,intercept_and_slope,True,0.17143894061962078,0.17677513193347677
StudyI,8,588,5,107,intercept_only,True,0.1768070565138772,0.13441664615953278
StudyI,8,588,5,107,intercept_and_slope,True,0.1837193084290676,0.13441664615953278
StudyI,8,588,5,108,intercept_only,True,0.18618451684243537,0.21000170779690247
StudyI,8,588,5,108,intercept_and_slope,True,0.20118264667965052,0.21000170779690247
StudyI,8,576,5,109,intercept_only,True,0.2340482113318932,0.24490807382436044
StudyI,8,576,5,109,intercept_and_slope,True,0.24015320471297152,0.24490807382436044
StudyI,8,588,5,110,intercept_only,True,0.16174707803871555,0.09560985706927791
StudyI,8,588,5,110,intercept_and_slope,True,0.15875881137778247,0.09560985706927791
StudyI,8,588,5,111,intercept_only,True,0.07868596893103155,0.11255784057160372
StudyI,8,588,5,111,intercept_and_slope,True,0.12013099793027848,0.11255784057160372
StudyI,8,576,5,112,intercept_only,True,0.26109814342549165,0.2709298192735765
StudyI,8,576,5,112,intercept_and_slope,True,0.2624332868027519,0.2709298192735765
StudyI,8,588,5,113,intercept_only,True,0.12427108477109527,0.130507671406211
StudyI,8,588,5,113,intercept_and_slope,True,0.12399733973683351,0.130507671406211
StudyI,8,576,5,114,intercept_only,True,0.18826962998349783,0.17480915737339667
StudyI,8,576,5,114,intercept_and_slope,True,0.18680641458547145,0.17480915737339667
StudyI,8,576,5,115,intercept_only,True,0.13828888629979913,0.15098111580013404
StudyI,8,576,5,115,intercept_and_slope,True,0.15523932900754503,0.15098111580013404
StudyI,8,576,5,116,intercept_only,True,0.21007648829461667,0.22421431729593305
StudyI,8,576,5,116,intercept_and_slope,True,0.2087750179355358,0.22421431729593305
StudyI,8,588,5,117,intercept_only,True,0.21845133406374356,0.18281877009658828
StudyI,8,588,5,117,intercept_and_slope,True,0.2282509891163469,0.18281877009658828
StudyI,8,588,5,118,intercept_only,True,0.11205704975402178,0.0779809533530971
StudyI,8,588,5,118,intercept_and_slope,True,0.11183165978426905,0.0779809533530971
StudyI,8,588,5,119,intercept_only,True,0.20003457489700724,0.19969761546850276
StudyI,8,588,5,119,intercept_and_slope,True,0.2027958361337296,0.19969761546850276
StudyI,8,576,5,120,intercept_only,True,0.1774188118979688,0.1848233979385417
StudyI,8,576,5,120,intercept_and_slope,True,0.20801418808926705,0.1848233979385417
StudyI,8,576,5,121,intercept_only,True,0.21678654051322682,0.23350836466904767
StudyI,8,576,5,121,intercept_and_slope,True,0.21758343471174388,0.23350836466904767
StudyI,8,588,5,122,intercept_only,True,0.21205249888377692,0.11436263292439959
StudyI,8,588,5,122,intercept_and_slope,True,0.21057077427151336,0.11436263292439959
StudyI,8,588,5,123,intercept_only,True,0.16802854511968995,0.14848789196069942
